"paperID","Article.Title","DOI","Pub_Year","Source.Title","Authors","latitude_site_decimal","longitude_site_decimal","Open_access","Data_access","survey","tot_area","BIOME_NAME","ECO_NAME","biome_keep","area_keep","district_keep","cor.lat","cor.long","cor.country","dists","tot.auth","prop.India"
"C0051","Tree biomass and carbon stock assessment of two forest areas of Assam in North East India","10.26679/Pleione.13.1.2019.019-031",2019,"PLEIONE","M Borah, HPD Boruah, B Neog",27.125,94.5,"y","y","plot-based or transects",0.0019996488,"Tropical & Subtropical Moist Broadleaf Forests","Brahmaputra Valley semi-evergreen forests",1,1,1,26.1654596,91.6920806,"India",299.09,3,1
"C0055","Tree species richness, diversity, and regeneration status in different oak (Quercus spp.) dominated forests of Garhwal Himalaya, India","no DOI (manual)",2016,"Journal of Asia-Pacific Biodiversity","Singh, S; Malik, ZA; Sharma, CM",30.5,78.5,"y","y","plot-based or transects",0.012,"Tropical & Subtropical Coniferous Forests","Himalayan subtropical pine forests",1,1,1,30.2278191,78.8035453,"India",42.05,5,1
"C0057","PLANT DIVERSITY IN TROPICAL DRY FORESTS, INDIA","no DOI (manual)",2018,"Proceedings of the International Biodiversity Congress","Narayan, C",23.6,85.51,"n","n","plot-based or transects",NA,"Tropical & Subtropical Dry Broadleaf Forests","Chhota-Nagpur dry deciduous forests",1,1,1,28.4201351,77.52174,"India",962.16,1,1
"C0058","Ecological Determinants of Woody Plant Species Richness in the Indian Himalayan Forest","link",2021,"Spatial Modeling in Forest Resources Management","Swapna, M; Doma, TD; Arunima, S; Ravikanth, G; Mariappan, M; Rengaiah, G",26.65,90.1,"y","n",NA,0.135,"Tropical & Subtropical Moist Broadleaf Forests","Brahmaputra Valley semi-evergreen forests",1,1,1,13.0642925,77.6202162,"India",1995.64,9,0.888888888888889
"C0060","Tree Species Composition and Diversity Indices in Woodland of Seminary Hills, Nagpur","link",2016,"International Journal of Life Sciences","B Rahul, C Alka",21.165833,79.063056,"y","n","plot-based or transects",0.005,"Tropical & Subtropical Dry Broadleaf Forests","Central Deccan Plateau dry deciduous forests",1,1,1,21.1478747,79.039572,"India",3.15,3,1
"C0065","Does structural connectivity influence tree species distributions and abundance in a naturally discontinuous tropical forest formation?","link",2016,"JOURNAL OF VEGETATION SCIENCE","Das, AA; John, R; Anand, M",11.335,76.6,"n","n","plot-based or transects",0.034,"Tropical & Subtropical Moist Broadleaf Forests","South Western Ghats montane rain forests",1,1,1,13.0642925,77.6202162,"India",222.21,4,0.75
"C0077","Anthropogenic disturbances alter community structure in the forests of Kashmir Himalaya","https://doi.org/10.1007/s42965-019-00001-8",2019,"TROPICAL ECOLOGY","Haq, SM; Rashid, I; Khuroo, AA; Malik, ZA; Malik, AH",34.65,74.1,"y","n","plot-based or transects",0.02396544,"Temperate Broadleaf & Mixed Forests","Western Himalayan broadleaf forests",1,1,1,34.1279625,74.8365172,"India",89.19,6,1
"C0083","QUANTITATIVE ASSESSMENT OF SPECIES RICHNESS AND DIVERSITY IN PALI KATGHORA FOREST DIVISION AND ACHNAKMAR SHIVTARAI FOREST DIVISION","no DOI (manual)",2000,"Plant Archives","Jaiswal, M; Patil, G",22.3625,81.92916667,"y","n","plot-based or transects",0.0124,"Tropical & Subtropical Moist Broadleaf Forests","East Deccan moist deciduous forests",1,1,1,22.1265893,82.1388434,"India",34.01,1,1
"C0087","Study on Diversity of Social Bees Foraging Medicinal Plants in Walayar Valley of Coimbatore District, Western Ghats, India","no DOI (manual)",2015,"Academic Journal of Entomology","A Venkatachalapathi, B Subbaiyan, S Jagathes Kumar, V Aravindhan, S Paulsamy",10.39444444,76.86944444,"y","n","plot-based or transects",0.0108,"Tropical & Subtropical Moist Broadleaf Forests","South Western Ghats montane rain forests",1,1,1,23.4025939,85.3150556,"India",1703.39,2,1
"C0106","An assessment of Floral Diversity of Makulakocha and Pindrabera area of Dalma Wildlife Sanctuary, Jharkhand",NA,2017,"The Biobrio","Kumari, Anita; Kumar, Sanjeev; Kumar, Jyoti",22.8,86.25,"n","unsure","plot-based or transects",0.05,"Tropical & Subtropical Dry Broadleaf Forests","Chhota-Nagpur dry deciduous forests",1,1,1,23.3716729,85.3241722,"India",114.19,3,1
"C0132","Impacts of Coriaria nepalensis colonization on vegetation structure and regeneration dynamics in a mixed conifer forest of Indian Central Himalaya","no DOI (manual)",2019,"JOURNAL OF FORESTRY RESEARCH","Mourya, NR; Bargali, K; Bargali, SS",29.61805556,79.76944444,"y","n","plot-based or transects",0.003,"Tropical & Subtropical Coniferous Forests","Himalayan subtropical pine forests",1,1,1,29.3911653,79.4459095,"India",40.25,3,1
"C0135","Tree diversity of Murlen National Park (Mizoram, India).","ISSN : 0971-4642",2014,"Indian Journal of Tropical Biodiversity","Lalramnghinglova, H; Hrahsel, JH",23,93,"n","n","plot-based or transects",0.03,"Tropical & Subtropical Moist Broadleaf Forests","Mizoram-Manipur-Kachin rain forests",1,1,1,23.7370052,92.6606428,"India",89.07,1,1
"C0138","The vegetation composition, diversity, and structure of tropical montane forests (Shola) in the Palni Hills: Analysing the impact of disturbances","link",2013,"Land-use Related Biodiversity in India","Juyal, S; Dutta, CT; Schmerbeck J",11.23,76.55,"n","n","plot-based or transects",0.0054,"Tropical & Subtropical Moist Broadleaf Forests","South Western Ghats montane rain forests",1,1,1,28.5896001,77.2281304,"India",1933.75,1,1
"C0140","Lantana camara invasion in a heterogeneous landscape: patterns of spread and correlation with changes in native vegetation","https://link.springer.com/article/10.1007/s10530-011-0144-2",2012,NA,"B Sundaram, AJ Hiremath",11.975,77.13333,"unsure","n","plot-based or transects",0.0488,"Tropical & Subtropical Dry Broadleaf Forests","South Deccan Plateau dry deciduous forests",1,1,1,13.0642925,77.6202162,"India",132.3,2,1
"C0142","Vegetation structure, floristic composition and soil nutrient status in three sites of tropical dry deciduous forest of West Bengal, India","no DOI (manual)",2012,"INDIAN JOURNAL OF FUNDAMENTAL AND APPLIED LIFE SCIENCES","HG Joshi",23.7776756,87.6491049,"y","y","plot-based or transects",6e-04,"Tropical & Subtropical Moist Broadleaf Forests","Lower Gangetic Plains moist deciduous forests",1,1,1,NA,NA,NA,NA,1,1
"C0145","Estimation of biomass and carbon sequestration of trees in informally protected areas of Rajouri, J&K, India","SSN 2319â€“1414",2014,"International Research Journal of Environment Sciences","Gupta, B; Sharma, S",33.36,74.28,"y","n","plot-based or transects",0.004,"Tropical & Subtropical Coniferous Forests","Himalayan subtropical pine forests",1,1,1,32.7202456,74.8681968,"India",89.91,1,1
"C0146","Remote Sensing estimates of above ground biomass in Kuldiha Wildlife Sanctuary, Orissa, India","link",2007,NA,"M Rangaswamy, CS Reddy, CS Jha, C Pattanaik",21.41683,86.600234,"y","n","plot-based or transects",0.01,"Tropical & Subtropical Moist Broadleaf Forests","East Deccan moist deciduous forests",1,1,1,17.4677287,78.4486914,"India",961.72,1,1
"C0148","Woody plant seedling distribution under invasive Lantana camara thickets in a dry-forest plot in Mudumalai, southern India","link",2011,"JOURNAL OF TROPICAL ECOLOGY","Ramaswami, G; Sukumar, R",11.5623,76.5345,"n","n","plot-based or transects",0.6,"Tropical & Subtropical Moist Broadleaf Forests","South Western Ghats moist deciduous forests",1,0,1,13.023622,77.5638047,"India",197.47,1,1
"C0155","Vegetation pattern of commercially important trees in evergreen forests of Baratang Island, Andamans","https://doi.org/10.1023/A:1008971015545",2014,"JOURNAL OF TREE SCIENCES","Selvan, T",12.21,92.81,"y","y","plot-based or transects",0.006,"Tropical & Subtropical Moist Broadleaf Forests","Andaman Islands rain forests",1,1,1,23.7642967,91.2607177,"India",1296.59,1,1
"C0156","Dominance, diversity and regeneration status of a moist sub-tropical Shorea robusta Gaertn. f.(sal) forest of Doon valley, India.","no DOI (manual)",2010,"Indian Forester","Chauhan, PS; Manhas, RK; Negi, JDS; Singh, L",30.24944444,77.97166667,"n","n","plot-based or transects",0.0033,"Tropical & Subtropical Moist Broadleaf Forests","Upper Gangetic Plains moist deciduous forests",1,1,1,NA,NA,NA,NA,7,1
"C0171","Studies on Carbon Dynamics in Fire Affected Pine Dominated Forests in Western Himalyas","no DOI (manual)",2013,"JOURNAL OF TREE SCIENCES","Guleria, V; Thakur, S; Gupta, A; Kumar, P",32.25,75.9,"y","n","plot-based or transects",0.0029994732,"Tropical & Subtropical Coniferous Forests","Himalayan subtropical pine forests",1,1,1,32.2825625,75.8554219,"India",5.54,4,1
"C0179","Mapping of realized and fundamental niches of threatened tree species using geoinformatics: a species level approach for sustaining biodiversity","no DOI (manual)",2010,"Journal of the Indian Society of Remote Sensing","AO Varghese, AK Joshi, YVNK Murthy",8.6326,77.1743,"n","n","plot-based or transects",0.021,"Tropical & Subtropical Moist Broadleaf Forests","South Western Ghats moist deciduous forests",1,1,1,21.1519959,79.0275067,"India",1407.77,1,1
"C0180","How do habitat filtering and niche conservatism affect community composition at different taxonomic resolutions?","https://esajournals.onlinelibrary.wiley.com/doi/full/10.1890/13-0064.1",2014,"Ecology","Munoz, F; Ramesh, BR; Couteron, P",14,75,"n","y","plot-based or transects",0.5,"Tropical & Subtropical Moist Broadleaf Forests","North Western Ghats montane rain forests",1,0,1,43.6524434,3.8612275,"France",7436.08,3,0.333333333333333
"C0182","POLINSAR coherence-based regression analysis of forest biomass using RADARSAT-2 datasets","link",2014,"The International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences","Singh, J; Kumar, S; Kushwaha SPS",30.115,78.22,"y","n","plot-based or transects",0.029994732,"Tropical & Subtropical Moist Broadleaf Forests","Upper Gangetic Plains moist deciduous forests",1,1,1,27.5705886,80.0981869,"India",337.28,1,1
"C0200","The relationship between local abundance and distribution of rain forest trees across environmental gradients in India","https://doi.org/10.1111/j.1744-7429.2008.00437.x",2008,"BIOTROPICA","Davidar, P; Rajagopal, B; Arjunan, M; Puyravaud, JP",8.55002778,77.31666667,"y","n","plot-based or transects",0.342,"Tropical & Subtropical Moist Broadleaf Forests","South Western Ghats montane rain forests",1,1,1,12.0263438,79.8492812,"India",476.11,5,1
"C0202","Spatial patterns of tree and shrub species diversity in Savanadurga State Forest, Karnataka","https://www.jstor.org/stable/24107586",2003,"CURRENT SCIENCE","KS Murali, A Kavitha, RP Harish",12.896,77.3005,"y","n","plot-based or transects",0.01875,"Tropical & Subtropical Dry Broadleaf Forests","South Deccan Plateau dry deciduous forests",1,1,1,11.9369401,79.8356517,"India",295.56,3,1
"C0204","The impact of resource collection by local communities on the dry forests of the Kalakad-Mundanthurai Tiger Reserve","link",2005,NA,"Arjunan, M; Puyravaud, JP; Davidar, P",8.651,77.38,"y","n","plot-based or transects",0.08,"Tropical & Subtropical Moist Broadleaf Forests","South Western Ghats montane rain forests",1,1,1,12.0161088,79.8556282,"India",462.39,3,1
"C0211","Tree population structure, regeneration and expected future composition at different levels of Lantana camara L. invasion in the Vindhyan tropical dry deciduous forest of India","no DOI (manual)",2006,"LYONIA","Sharma, GP; Raghubanshi, AS",24.26,83.6,"n","y","plot-based or transects",0.009,"Tropical & Subtropical Dry Broadleaf Forests","Chhota-Nagpur dry deciduous forests",1,1,1,25.2710954,82.9824121,"India",128.71,2,1
"C0221","Forest resource availability and its use by the migratory villages of Uttarkashi, Garhwal Himalaya (India)","link",2003,"FOREST ECOLOGY AND MANAGEMENT","Awasthi, A; Uniyal, SK; Rawat, GS; Rajvanshi, A",34.97,78.617,"n","n","plot-based or transects",0.62,"Montane Grasslands & Shrublands","Central Tibetan Plateau alpine steppe",1,1,1,27.5705886,80.0981869,"India",835.63,1,1
"C0222","Evaluation of regeneration of Shorea robusta forests under joint forest management in West Bengal, India","https://sci-hub.ru/https://www.inderscienceonline.com/doi/pdf/10.1504/IJESD.2006.008679",2006,"International Journal of Environment and Sustainable Development","Mishra, TK; Mandal, D; Maiti, SK",22.63,87.15,"n","n","plot-based or transects",0.02,"Tropical & Subtropical Dry Broadleaf Forests","Chhota-Nagpur dry deciduous forests",1,1,1,22.4305483,87.2924666,"India",26.6,1,1
"C0223","Effect of Lantana camara L. cover on local depletion of tree population in the Vindhyan tropical dry deciduous forest of India",NA,2007,"Applied Ecology and Environmental Research","Sharma, Gyan P; Raghubanshi, A.S.",24.25,83.15,"n","unsure","plot-based or transects",0.009,"Tropical & Subtropical Dry Broadleaf Forests","Chhota-Nagpur dry deciduous forests",1,1,1,25.2710954,82.9824121,"India",114.92,1,1
"C0224","Diversity and dominance of a tropical moist deciduous forest in achanakmar wildlife sanctuary","link",2005,"Bulletin of the National Institute of Ecology","Singh, L; Sharma, B; Agrawal, R; Puri, S",22.6,81.45,"n","n","plot-based or transects",0.003,"Tropical & Subtropical Moist Broadleaf Forests","East Deccan moist deciduous forests",1,1,1,21.2375704,81.7054549,"India",153.94,4,1
"C0226","Mapping of forests based on biological diversity to identify conservation sites: A case study from Udupi and South Canara districts of Karnataka","link",2000,"JOURNAL OF INDIAN INSTITUTE OF SCIENCE","Shivraj, B; Barve, N; Kiran, MC; Shaanker, UR; Ganeshaiah, KN",13.21,74.96,"y","n","plot-based or transects",NA,"Tropical & Subtropical Moist Broadleaf Forests","Malabar Coast moist forests",0,0,1,13.0769803,77.5776323,"India",284.14,5,1
"C0229","Predominant phenotypic traits of disturbed tropical dry deciduous forest vegetation in northern India","https://doi.org/10.1556/ComEc.4.2003.1.9",2003,"Community ecology","Sagar, R; Singh, J.S",24.26,80.08,"n","n","plot-based or transects",0.15,"Tropical & Subtropical Dry Broadleaf Forests","Narmada Valley dry deciduous forests",1,1,1,25.2774555,83.0019211,"India",316.31,1,1
"C0238","Effect of adult density on regeneration success of woody plants in natural and restored tropical dry evergreen forest fragments in Puducherry region, India","no DOI (manual)",2007,NA,"Davidar, P; Nayak, KG; Dharmalingam, M",12.06,79.88,"n","n","plot-based or transects",0.01,"Tropical & Subtropical Dry Broadleaf Forests","East Deccan dry-evergreen forests",1,1,1,12.0161088,79.8556282,"India",5.56,1,1
"C0244","Elevational species richness patterns emerge from multiple local mechanisms in Himalayan woody plants","https://esajournals.onlinelibrary.wiley.com/doi/pdfdirect/10.1890/04-1837",2005,NA,"MA Oommen, K Shanker",30.58333,79.225,"unsure","n","plot-based or transects",0.045238934211693,"Temperate Conifer Forests","Western Himalayan subalpine conifer forests",1,1,1,13.036201,77.589858,"India",1960.55,4,1
"C0245","Methodological issues in forestry mitigation projects: a case study of Kolar district","no DOI (manual)",2007,"MITIGATION AND ADAPTATION STRATEGIES FOR GLOBAL CHANGE","Ravindranath, NH; Murthy, IK; Sudha, P; Ramprasad, V; Nagendra, MDV; Sahana, CA; Srivathsa, KG; Khan, H",13.37,77.96,"n","n","plot-based or transects",0.01,"Deserts & Xeric Shrublands","Deccan thorn scrub forests",1,1,1,13.023622,77.5638047,"India",57.71,1,1
"C0249","Sample-based estimation of tree species richness in a wet tropical forest compartment","no DOI itâ€™s a conference proceeding ( https://www.nrs.fs.usda.gov/pubs/gtr/gtr_wo077/gtr_wo077_269.pdf )",2005,NA,"Magnussen, S; Pelissier, R",12.5,75.65,"y","n","plot-based or transects",0.01,"Tropical & Subtropical Moist Broadleaf Forests","South Western Ghats montane rain forests",1,1,1,NA,NA,NA,NA,2,0
"C0254","Oak Forests, Lopping, and the Transformation of Rural Society in Central Himalaya, India.","https://deepblue.lib.umich.edu/handle/2027.42/62403",2009,NA,"Y Makino",22.3625,87.422,"y","y","plot-based or transects",0.0027,"Tropical & Subtropical Moist Broadleaf Forests","Lower Gangetic Plains moist deciduous forests",1,1,1,42.2974438,-83.704239,"United States of America",12781.94,1,0
"C0256","Estimation of forest biomass using Envisat-ASAR data","https://doi.org/10.1117/12.693304",2006,"SPIE Asia-Pacific Remote Sensing","CS Jha, M Rangaswamy, N Vyjayanthi",14.9135987,74.652335,"y","n","plot-based or transects",0.012,"Tropical & Subtropical Moist Broadleaf Forests","North Western Ghats montane rain forests",1,1,1,17.4677287,78.4486914,"India",495.49,4,1
"C0273","Community forest management and joint forest management: An ecological, economic and institutional assessment in Western Ghats, India","https://dlc.dlib.indiana.edu/dlc/bitstream/handle/10535/1074/sudha.pdf?sequence=1&isAllowed=y",1998,"Crossing Boundaries‟, Seventh Annual Conference of the International Association for the Study of Common Property. Vancouver, British Columbia, Canada, June.","P Sudha, PV Rekha, VS Gunaga, S Patagar, MB Naik",14.167,75.0403,"n","n","plot-based or transects",0.012,"Tropical & Subtropical Moist Broadleaf Forests","North Western Ghats montane rain forests",1,1,1,13.023622,77.5638047,"India",301.25,1,1
"C0284","Density and population structure of globally vulnerable tree Chloroxylon swietenia in a forest dynamics monitoring plot of Javadhuhills, Tamil Nadu",NA,2019,"Internation Journal of Scientific Research and Review","Tamilselvan, B.; Udayakumar, M.; Sekar, T.",10.79,78.29,"unsure","n","plot-based or transects",0.1,"Tropical & Subtropical Dry Broadleaf Forests","South Deccan Plateau dry deciduous forests",1,1,1,13.0741357,80.2331819,"India",330.81,3,1
"C0345","Regeneration of"" Amla"", an Important Non-Timber Forest Product from Southern India","link",2004,"Conservation & Society","R Ganesan, RS Setty",12,77.16,"n","n","unsure",0.02,"Tropical & Subtropical Dry Broadleaf Forests","South Deccan Plateau dry deciduous forests",1,1,1,13.036201,77.589858,"India",124.45,1,1
"C0386","Structure and Floristic Composition of Tree Diversity in Tropical Dry Deciduous Forest of Eastern Ghats, Southern Andhra Pradesh, India","link",2008,"ASIAN JOURNAL OF SCIENTIFIC RESEARCH","Reddy, C. Sudhakar ; Babar, Shilpa ; Giriraj, Amarnath ; Reddy, K. N. ; Rao, K. Thulsi",15.12215,78.745308,"y","n","plot-based or transects",0.03,"Tropical & Subtropical Dry Broadleaf Forests","Central Deccan Plateau dry deciduous forests",1,1,1,17.4677287,78.4486914,"India",263.02,3,1
